Order_id,Customer_id,Restaurant_id,Order_item,Order_time,Order_status,Total_amount
2559,9624,254,Biryani,2022-06-17 07:21:41,Delivered,1447.76
2560,8915,334,Butter Chicken,2024-05-15 07:21:41,Delivered,819.0
2561,8080,461,Rogan Josh,2025-01-11 07:21:41,Cancelled,669.06
2562,118,97,Rogan Josh,2023-02-11 07:21:41,Preparing,1247.46
2563,976,159,Paneer Tikka,2023-12-17 07:21:41,Preparing,148.71
2564,2059,314,Rogan Josh,2022-12-30 07:21:41,Cancelled,1283.57
2565,6573,196,Samosa,2024-07-05 07:21:41,Delivered,985.39
2566,9649,394,Mutton Curry,2022-08-05 07:21:41,Preparing,273.26
2567,5724,282,Paneer Tikka,2024-01-11 07:21:41,Delivered,1053.24
2568,9533,272,Mutton Curry,2024-09-12 07:21:41,Delivered,973.08
2569,9280,453,Chole Bhature,2023-11-01 07:21:41,Delivered,204.23
2570,3995,420,Rogan Josh,2022-09-25 07:21:41,Preparing,1141.16
2571,256,223,Rogan Josh,2022-07-03 07:21:41,Delivered,881.11
2572,5741,243,Mutton Curry,2025-02-17 07:21:41,Delivered,1062.35
2573,2908,307,Paneer Tikka,2022-03-20 07:21:41,Preparing,1107.43
2574,6258,407,Samosa,2024-02-19 07:21:41,Cancelled,704.33
2575,6728,279,Butter Chicken,2022-07-04 07:21:41,Preparing,386.49
2576,5747,133,Pani Puri,2022-09-25 07:21:41,Delivered,698.6
2577,4568,33,Dal Makhani,2023-06-25 07:21:41,Preparing,1179.39
2578,8033,452,Biryani,2023-02-12 07:21:41,Cancelled,1381.74
2579,6218,3,Butter Chicken,2024-09-13 07:21:41,Delivered,1055.75
2580,3121,41,Paneer Tikka,2023-05-02 07:21:41,Preparing,639.45
2581,519,237,Biryani,2025-03-04 07:21:41,Cancelled,103.44
2582,7298,291,Paneer Tikka,2022-08-16 07:21:41,Cancelled,1012.04
2583,4364,117,Mutton Curry,2022-08-18 07:21:41,Preparing,1073.17
2584,4528,337,Mutton Curry,2023-04-25 07:21:41,Cancelled,464.82
2585,149,452,Butter Chicken,2023-10-29 07:21:41,Delivered,844.76
2586,1758,69,Paneer Tikka,2023-10-11 07:21:41,Cancelled,1016.18
2587,1983,413,Samosa,2022-12-12 07:21:41,Preparing,1132.97
2588,9362,378,Butter Chicken,2022-09-19 07:21:41,Preparing,486.5
2589,93,334,Samosa,2023-05-02 07:21:41,Preparing,219.3
2590,9721,489,Dal Makhani,2023-07-03 07:21:41,Delivered,438.54
2591,7829,492,Paneer Tikka,2023-04-14 07:21:41,Preparing,737.82
2592,9359,378,Mutton Curry,2024-03-04 07:21:41,Preparing,929.01
2593,8977,38,Mutton Curry,2024-08-03 07:21:41,Delivered,619.27
2594,4076,480,Biryani,2024-02-07 07:21:41,Delivered,1445.24
2595,3651,494,Paneer Tikka,2024-06-20 07:21:41,Preparing,382.86
2596,2627,346,Chole Bhature,2023-07-12 07:21:41,Cancelled,778.56
2597,5404,217,Pani Puri,2022-07-06 07:21:41,Preparing,135.07
2598,2382,461,Mutton Curry,2023-07-30 07:21:41,Cancelled,535.72
2599,6820,352,Mutton Curry,2023-05-05 07:21:41,Preparing,805.09
2600,98,249,Samosa,2024-12-22 07:21:41,Cancelled,1448.9
2601,6625,218,Pani Puri,2022-05-29 07:21:41,Delivered,284.57
2602,2297,500,Pani Puri,2024-10-25 07:21:41,Preparing,204.05
2603,5901,254,Dal Makhani,2022-09-19 07:21:41,Preparing,1331.7
2604,2473,178,Samosa,2022-07-13 07:21:41,Cancelled,1482.58
2605,2630,422,Dosa,2023-03-26 07:21:41,Preparing,709.44
2606,9706,346,Dosa,2022-07-12 07:21:41,Preparing,857.49
2607,3187,256,Mutton Curry,2023-03-06 07:21:41,Cancelled,1417.16
2608,7492,79,Samosa,2023-11-01 07:21:41,Preparing,587.44
2609,8288,303,Samosa,2024-08-20 07:21:41,Preparing,1430.33
2610,4184,243,Rogan Josh,2024-12-03 07:21:41,Delivered,347.71
2611,549,289,Mutton Curry,2022-07-23 07:21:41,Preparing,1083.95
2612,1716,367,Dal Makhani,2022-04-05 07:21:41,Delivered,269.02
2613,2096,69,Rogan Josh,2024-11-02 07:21:41,Preparing,478.22
2614,8917,274,Pani Puri,2022-03-17 07:21:41,Delivered,116.3
2615,7407,269,Dal Makhani,2024-12-20 07:21:41,Preparing,874.75
2616,2441,69,Chole Bhature,2024-04-06 07:21:41,Delivered,1476.65
2617,1479,380,Paneer Tikka,2023-01-07 07:21:41,Delivered,319.97
2618,8587,283,Mutton Curry,2023-08-03 07:21:41,Delivered,189.83
2619,3105,470,Pani Puri,2022-07-10 07:21:41,Preparing,715.33
2620,7107,321,Dosa,2022-08-13 07:21:41,Cancelled,191.14
2621,8001,289,Mutton Curry,2024-05-08 07:21:41,Cancelled,1404.89
2622,7307,231,Samosa,2025-03-02 07:21:41,Preparing,802.54
2623,8626,95,Biryani,2024-05-21 07:21:41,Cancelled,760.52
2624,5975,82,Samosa,2024-02-12 07:21:41,Delivered,121.74
2625,4749,312,Biryani,2024-10-03 07:21:41,Delivered,885.36
2626,4427,27,Biryani,2022-10-28 07:21:41,Cancelled,135.56
2627,9774,205,Dal Makhani,2022-11-19 07:21:41,Cancelled,794.17
2628,5186,103,Biryani,2023-07-18 07:21:41,Preparing,1402.01
2629,6659,440,Dosa,2023-03-25 07:21:41,Preparing,935.52
2630,1832,250,Biryani,2024-08-21 07:21:41,Delivered,1088.51
2631,8583,15,Mutton Curry,2024-01-25 07:21:41,Preparing,703.29
2632,8710,236,Mutton Curry,2023-10-28 07:21:41,Delivered,1329.59
2633,2883,240,Pani Puri,2023-12-27 07:21:41,Delivered,519.37
2634,4510,282,Dal Makhani,2024-02-17 07:21:41,Preparing,465.54
2635,2476,281,Chole Bhature,2023-09-16 07:21:41,Preparing,1301.38
2636,3782,491,Paneer Tikka,2024-09-02 07:21:41,Cancelled,177.01
2637,2348,350,Chole Bhature,2024-10-13 07:21:41,Preparing,693.99
2638,7565,476,Biryani,2023-02-16 07:21:41,Preparing,994.02
2639,5106,374,Rogan Josh,2024-03-07 07:21:41,Delivered,551.88
2640,5615,206,Rogan Josh,2022-04-14 07:21:41,Cancelled,798.23
2641,3332,160,Dosa,2024-01-19 07:21:41,Cancelled,105.74
2642,1309,5,Pani Puri,2024-03-23 07:21:41,Preparing,138.09
2643,6285,127,Mutton Curry,2024-06-07 07:21:41,Preparing,239.0
2644,9196,252,Mutton Curry,2024-09-06 07:21:41,Cancelled,226.6
2645,4184,48,Biryani,2023-12-28 07:21:41,Preparing,1494.14
2646,2061,145,Biryani,2022-07-11 07:21:41,Cancelled,1498.19
2647,9429,261,Paneer Tikka,2023-03-28 07:21:41,Cancelled,1046.16
2648,3201,193,Mutton Curry,2022-12-08 07:21:41,Delivered,1127.79
2649,838,336,Rogan Josh,2024-09-07 07:21:41,Preparing,1045.53
2650,3615,44,Paneer Tikka,2025-02-09 07:21:41,Preparing,1107.79
2651,9572,112,Chole Bhature,2022-04-25 07:21:41,Delivered,692.19
2652,7988,376,Rogan Josh,2023-01-15 07:21:41,Preparing,1080.66
2653,3146,13,Chole Bhature,2024-09-13 07:21:41,Cancelled,559.7
2654,1198,143,Samosa,2024-07-11 07:21:41,Cancelled,1216.41
2655,6517,47,Chole Bhature,2024-10-25 07:21:41,Delivered,376.33
2656,708,421,Butter Chicken,2022-07-08 07:21:41,Delivered,1008.44
2657,3143,47,Rogan Josh,2022-03-15 07:21:41,Delivered,574.42
2658,5966,423,Chole Bhature,2023-08-27 07:21:41,Cancelled,440.96
2659,5546,358,Paneer Tikka,2023-10-27 07:21:41,Cancelled,118.16
2660,3594,217,Dosa,2024-09-10 07:21:41,Preparing,1081.02
2661,6778,496,Dosa,2023-02-22 07:21:41,Preparing,204.72
2662,5061,85,Biryani,2024-09-12 07:21:41,Preparing,552.45
2663,853,109,Paneer Tikka,2024-08-23 07:21:41,Delivered,349.56
2664,2705,176,Dal Makhani,2024-08-07 07:21:41,Delivered,1029.8
2665,5490,415,Chole Bhature,2022-08-31 07:21:41,Preparing,817.31
2666,5821,215,Pani Puri,2024-07-24 07:21:41,Cancelled,568.02
2667,5651,154,Rogan Josh,2023-11-30 07:21:41,Delivered,1083.75
2668,4788,427,Butter Chicken,2023-06-13 07:21:41,Preparing,1411.88
2669,7613,407,Dosa,2023-08-09 07:21:41,Cancelled,705.43
2670,9376,429,Mutton Curry,2023-05-07 07:21:41,Preparing,166.18
2671,1455,229,Mutton Curry,2022-07-03 07:21:41,Cancelled,1024.25
2672,3088,375,Dosa,2024-01-15 07:21:41,Preparing,947.15
2673,8605,443,Dal Makhani,2023-04-19 07:21:41,Cancelled,512.76
2674,9467,58,Dal Makhani,2023-08-18 07:21:41,Delivered,506.22
2675,5970,420,Mutton Curry,2024-03-21 07:21:41,Delivered,775.02
2676,2397,66,Dal Makhani,2023-02-06 07:21:41,Cancelled,829.94
2677,7069,165,Chole Bhature,2022-11-02 07:21:41,Preparing,551.4
2678,5772,384,Butter Chicken,2023-07-05 07:21:41,Delivered,285.26
2679,1635,430,Mutton Curry,2023-07-10 07:21:41,Preparing,434.86
2680,2951,246,Samosa,2025-01-11 07:21:41,Delivered,825.12
2681,4793,177,Mutton Curry,2022-07-18 07:21:41,Cancelled,612.53
2682,7924,38,Butter Chicken,2022-05-13 07:21:41,Preparing,924.51
2683,1846,432,Samosa,2024-03-07 07:21:41,Delivered,462.59
2684,3963,482,Mutton Curry,2023-07-13 07:21:41,Preparing,1122.72
2685,9541,75,Rogan Josh,2024-05-06 07:21:41,Delivered,1277.33
2686,6097,385,Pani Puri,2022-04-18 07:21:41,Cancelled,365.42
2687,6148,204,Butter Chicken,2023-08-15 07:21:41,Preparing,758.71
2688,3353,46,Pani Puri,2022-09-30 07:21:41,Delivered,392.33
2689,4542,184,Mutton Curry,2023-01-01 07:21:41,Delivered,877.42
2690,6742,407,Rogan Josh,2023-02-22 07:21:41,Delivered,738.28
2691,6041,287,Paneer Tikka,2022-07-23 07:21:41,Delivered,1212.31
2692,366,378,Dosa,2022-10-07 07:21:41,Delivered,246.44
2693,9530,20,Samosa,2022-06-27 07:21:41,Preparing,991.73
2694,2996,438,Pani Puri,2023-05-08 07:21:41,Preparing,791.65
2695,4072,24,Biryani,2022-09-24 07:21:41,Cancelled,1201.2
2696,1146,459,Butter Chicken,2024-02-13 07:21:41,Delivered,1097.02
2697,3377,467,Mutton Curry,2024-11-13 07:21:41,Preparing,1065.73
2698,1453,240,Butter Chicken,2022-12-01 07:21:41,Cancelled,1493.4
2699,8326,434,Dosa,2023-08-17 07:21:41,Cancelled,1185.72
2700,3958,496,Chole Bhature,2023-08-28 07:21:41,Preparing,745.39
2701,6419,313,Mutton Curry,2022-07-29 07:21:41,Delivered,1221.3
2702,7209,178,Chole Bhature,2024-07-26 07:21:41,Preparing,323.67
2703,8839,398,Biryani,2023-07-28 07:21:41,Preparing,1044.95
2704,2119,290,Chole Bhature,2024-10-27 07:21:41,Delivered,545.42
2705,4555,447,Chole Bhature,2022-11-12 07:21:41,Preparing,1152.09
2706,3542,362,Butter Chicken,2025-01-01 07:21:41,Preparing,202.7
2707,7180,197,Paneer Tikka,2023-09-06 07:21:41,Delivered,181.85
2708,198,239,Pani Puri,2024-05-07 07:21:41,Cancelled,564.37
2709,2753,343,Samosa,2022-05-06 07:21:41,Cancelled,497.71
2710,1858,477,Biryani,2022-05-23 07:21:41,Preparing,1333.98
2711,8179,151,Butter Chicken,2023-02-23 07:21:41,Preparing,1072.99
2712,3195,24,Rogan Josh,2022-11-19 07:21:41,Preparing,1235.81
2713,3926,291,Dal Makhani,2024-01-08 07:21:41,Preparing,201.36
2714,4392,264,Dal Makhani,2022-07-18 07:21:41,Delivered,856.85
2715,7717,254,Dal Makhani,2024-08-21 07:21:41,Cancelled,733.22
2716,363,87,Biryani,2023-06-21 07:21:41,Cancelled,976.36
2717,144,333,Chole Bhature,2023-04-16 07:21:41,Preparing,290.69
2718,8688,130,Dosa,2024-01-04 07:21:41,Preparing,1087.35
2719,3699,121,Chole Bhature,2022-10-31 07:21:41,Preparing,1181.44
2720,514,332,Pani Puri,2022-11-27 07:21:41,Preparing,380.93
2721,3533,285,Rogan Josh,2024-09-12 07:21:41,Delivered,1420.74
2722,3236,342,Rogan Josh,2022-07-15 07:21:41,Preparing,179.74
2723,9785,203,Pani Puri,2023-10-20 07:21:41,Preparing,831.94
2724,6826,309,Paneer Tikka,2022-03-29 07:21:41,Delivered,1404.47
2725,494,279,Samosa,2023-01-21 07:21:41,Delivered,450.01
2726,9628,74,Dal Makhani,2024-03-16 07:21:41,Preparing,1301.67
2727,8872,285,Dosa,2024-02-28 07:21:41,Cancelled,893.67
2728,9075,373,Chole Bhature,2022-04-29 07:21:41,Preparing,1270.73
2729,507,225,Samosa,2023-07-02 07:21:41,Preparing,415.4
2730,9128,139,Biryani,2023-02-08 07:21:41,Cancelled,982.4
2731,1768,387,Butter Chicken,2025-02-21 07:21:41,Cancelled,1316.43
2732,347,180,Paneer Tikka,2024-07-02 07:21:41,Cancelled,601.57
2733,9355,337,Samosa,2023-08-14 07:21:41,Delivered,430.45
2734,3665,366,Pani Puri,2023-06-09 07:21:41,Delivered,217.4
2735,3309,392,Dal Makhani,2023-01-07 07:21:41,Preparing,1132.23
2736,1631,28,Pani Puri,2023-01-22 07:21:41,Cancelled,218.48
2737,8043,315,Mutton Curry,2023-02-09 07:21:41,Preparing,993.84
2738,9471,11,Chole Bhature,2023-02-12 07:21:41,Preparing,726.67
2739,7668,463,Rogan Josh,2022-07-21 07:21:41,Delivered,580.69
2740,161,441,Pani Puri,2022-04-19 07:21:41,Delivered,179.59
2741,7055,219,Pani Puri,2022-09-14 07:21:41,Preparing,1328.09
2742,6354,206,Pani Puri,2024-10-16 07:21:41,Cancelled,166.49
2743,4805,344,Paneer Tikka,2023-05-26 07:21:41,Preparing,1213.57
2744,7128,91,Biryani,2022-09-14 07:21:41,Preparing,461.51
2745,7022,310,Paneer Tikka,2022-08-26 07:21:41,Preparing,696.38
2746,3732,482,Dosa,2022-03-28 07:21:41,Preparing,1084.13
2747,3003,270,Dosa,2022-07-14 07:21:41,Delivered,923.03
2748,2145,304,Chole Bhature,2022-05-14 07:21:41,Preparing,1137.73
2749,8787,30,Biryani,2022-07-18 07:21:41,Delivered,1402.72
2750,9829,363,Biryani,2022-08-27 07:21:41,Preparing,639.86
2751,2026,201,Biryani,2022-11-30 07:21:41,Preparing,1417.53
2752,5071,304,Butter Chicken,2023-05-10 07:21:41,Delivered,274.78
2753,582,307,Pani Puri,2024-01-14 07:21:41,Cancelled,453.62
2754,9164,232,Dal Makhani,2023-03-02 07:21:41,Delivered,1046.09
2755,2608,259,Dosa,2024-02-25 07:21:41,Preparing,377.54
2756,5015,427,Paneer Tikka,2024-10-01 07:21:41,Delivered,1137.21
2757,4220,56,Samosa,2023-05-11 07:21:41,Cancelled,222.2
2758,4167,331,Mutton Curry,2022-07-24 07:21:41,Preparing,1314.96
2759,6593,161,Dosa,2023-06-18 07:21:41,Preparing,531.77
2760,206,301,Samosa,2022-12-06 07:21:41,Cancelled,1221.95
2761,3243,51,Butter Chicken,2024-12-30 07:21:41,Cancelled,893.97
2762,6875,389,Samosa,2022-08-28 07:21:41,Delivered,507.95
2763,203,166,Paneer Tikka,2023-07-06 07:21:41,Preparing,394.93
2764,9246,171,Dal Makhani,2024-11-11 07:21:41,Preparing,1189.96
2765,2120,20,Mutton Curry,2022-11-13 07:21:41,Delivered,139.8
2766,5184,452,Mutton Curry,2023-03-13 07:21:41,Cancelled,786.14
2767,4070,216,Mutton Curry,2024-06-15 07:21:41,Delivered,203.32
2768,6543,12,Biryani,2023-07-17 07:21:41,Cancelled,1389.9
2769,6921,346,Dal Makhani,2024-12-20 07:21:41,Delivered,475.39
2770,6068,451,Samosa,2022-12-06 07:21:41,Cancelled,627.98
2771,8316,204,Dosa,2024-03-20 07:21:41,Delivered,941.92
2772,3801,336,Butter Chicken,2024-12-11 07:21:41,Preparing,1094.21
2773,5912,409,Dosa,2023-02-03 07:21:41,Preparing,806.81
2774,6575,96,Dosa,2024-09-08 07:21:41,Cancelled,993.25
2775,6779,440,Samosa,2023-05-02 07:21:41,Cancelled,1281.69
2776,9255,45,Dal Makhani,2022-04-26 07:21:41,Delivered,328.94
2777,544,179,Pani Puri,2022-03-19 07:21:41,Cancelled,546.99
2778,9396,236,Mutton Curry,2023-05-31 07:21:41,Delivered,775.86
2779,9696,466,Pani Puri,2023-03-03 07:21:41,Cancelled,759.76
2780,3767,23,Pani Puri,2024-09-24 07:21:41,Delivered,221.9
2781,7391,442,Paneer Tikka,2022-08-01 07:21:41,Cancelled,1151.01
2782,5442,14,Biryani,2023-06-27 07:21:41,Preparing,432.48
2783,5060,45,Chole Bhature,2022-07-12 07:21:41,Cancelled,1440.34
2784,5038,363,Chole Bhature,2022-10-16 07:21:41,Preparing,114.85
2785,8631,371,Chole Bhature,2024-08-13 07:21:41,Preparing,1438.68
2786,3053,310,Butter Chicken,2022-11-24 07:21:41,Preparing,1275.04
2787,3046,390,Paneer Tikka,2024-06-22 07:21:41,Cancelled,1213.19
2788,5040,411,Chole Bhature,2024-01-13 07:21:41,Cancelled,1259.04
2789,8162,18,Dosa,2024-03-31 07:21:41,Cancelled,1009.62
2790,5596,416,Samosa,2022-08-31 07:21:41,Delivered,627.34
2791,1300,389,Samosa,2024-07-02 07:21:41,Cancelled,1440.31
2792,1583,424,Samosa,2024-11-02 07:21:41,Cancelled,918.02
2793,5170,487,Biryani,2022-06-10 07:21:41,Cancelled,517.91
2794,711,162,Rogan Josh,2024-10-21 07:21:41,Preparing,110.84
2795,3517,403,Dosa,2022-11-03 07:21:41,Delivered,883.62
2796,7506,97,Butter Chicken,2025-02-08 07:21:41,Preparing,1407.92
2797,8489,295,Pani Puri,2022-06-11 07:21:41,Cancelled,245.62
2798,1983,102,Butter Chicken,2024-04-08 07:21:41,Preparing,780.06
2799,3580,131,Chole Bhature,2024-02-23 07:21:41,Preparing,1055.73
2800,4686,415,Dosa,2022-04-06 07:21:41,Delivered,358.92
2801,3737,152,Pani Puri,2025-01-19 07:21:41,Cancelled,825.42
2802,4815,184,Rogan Josh,2023-09-08 07:21:41,Delivered,656.04
2803,4239,477,Chole Bhature,2022-03-13 07:21:41,Cancelled,762.32
2804,6102,374,Biryani,2022-04-24 07:21:41,Preparing,1304.32
2805,5725,161,Paneer Tikka,2022-03-23 07:21:41,Cancelled,441.32
2806,3729,162,Rogan Josh,2024-01-12 07:21:41,Delivered,1247.54
2807,826,182,Butter Chicken,2023-08-04 07:21:41,Delivered,1411.96
2808,5839,494,Butter Chicken,2022-03-09 07:21:41,Preparing,1059.15
2809,7281,170,Samosa,2023-08-04 07:21:41,Cancelled,995.3
2810,1735,33,Rogan Josh,2023-03-22 07:21:41,Delivered,176.31
2811,5599,30,Butter Chicken,2022-09-03 07:21:41,Delivered,1068.75
2812,992,250,Biryani,2025-02-19 07:21:41,Preparing,279.55
2813,3114,187,Samosa,2024-07-19 07:21:41,Preparing,1321.3
2814,2522,41,Dal Makhani,2023-01-07 07:21:41,Preparing,1351.3
2815,1758,27,Chole Bhature,2022-08-10 07:21:41,Preparing,1225.74
2816,8267,9,Dal Makhani,2022-11-14 07:21:41,Cancelled,1107.26
2817,4020,172,Pani Puri,2024-02-10 07:21:41,Preparing,1204.48
2818,7973,54,Samosa,2023-10-08 07:21:41,Preparing,131.88
2819,544,215,Butter Chicken,2024-01-15 07:21:41,Cancelled,635.39
2820,6602,43,Butter Chicken,2024-05-27 07:21:41,Cancelled,926.99
2821,8053,4,Biryani,2022-11-08 07:21:41,Cancelled,497.61
2822,4477,315,Samosa,2023-11-14 07:21:41,Cancelled,651.66
2823,5879,473,Rogan Josh,2024-01-04 07:21:41,Preparing,681.62
2824,1780,231,Samosa,2024-09-16 07:21:41,Cancelled,582.04
2825,8763,347,Biryani,2023-03-14 07:21:41,Delivered,365.57
2826,7332,196,Samosa,2023-02-11 07:21:41,Delivered,794.12
2827,4256,376,Dosa,2022-04-19 07:21:41,Delivered,281.84
2828,5781,430,Pani Puri,2023-05-06 07:21:41,Cancelled,506.33
2829,9358,448,Rogan Josh,2023-04-02 07:21:41,Preparing,361.53
2830,1184,461,Dal Makhani,2024-03-18 07:21:41,Preparing,336.45
2831,1835,155,Paneer Tikka,2024-07-30 07:21:41,Cancelled,1412.9
2832,5029,474,Samosa,2023-07-20 07:21:41,Preparing,995.93
2833,6661,163,Butter Chicken,2022-04-27 07:21:41,Preparing,617.1
2834,8213,289,Paneer Tikka,2024-11-19 07:21:41,Preparing,1365.78
2835,5062,353,Dosa,2023-01-20 07:21:41,Delivered,1334.87
2836,4002,437,Pani Puri,2022-11-03 07:21:41,Preparing,1396.97
2837,9369,135,Dosa,2022-04-29 07:21:41,Preparing,1077.92
2838,8852,432,Biryani,2025-02-24 07:21:41,Preparing,1262.63
2839,9717,152,Pani Puri,2023-10-19 07:21:41,Preparing,585.16
2840,2454,205,Rogan Josh,2024-08-18 07:21:41,Cancelled,1371.27
2841,7944,394,Dal Makhani,2023-11-01 07:21:41,Cancelled,1424.54
2842,255,373,Rogan Josh,2024-10-13 07:21:41,Preparing,568.19
2843,8749,206,Rogan Josh,2024-08-10 07:21:41,Cancelled,228.04
2844,5410,217,Paneer Tikka,2024-12-19 07:21:41,Preparing,615.42
2845,3459,65,Paneer Tikka,2023-06-08 07:21:41,Cancelled,807.27
2846,6374,23,Paneer Tikka,2024-02-05 07:21:41,Delivered,139.66
2847,134,198,Rogan Josh,2023-06-15 07:21:41,Cancelled,743.64
2848,3643,127,Chole Bhature,2023-06-30 07:21:41,Cancelled,858.62
2849,2227,414,Biryani,2022-12-17 07:21:41,Delivered,1003.32
2850,5822,25,Samosa,2023-01-25 07:21:41,Cancelled,708.75
2851,4084,181,Mutton Curry,2023-04-12 07:21:41,Cancelled,862.33
2852,9798,253,Mutton Curry,2023-09-11 07:21:41,Cancelled,1170.67
2853,879,444,Mutton Curry,2023-09-10 07:21:41,Cancelled,1362.35
2854,3485,404,Biryani,2024-04-25 07:21:41,Preparing,689.0
2855,5422,395,Dal Makhani,2024-12-25 07:21:41,Cancelled,149.74
2856,2993,309,Pani Puri,2022-12-20 07:21:41,Preparing,704.08
2857,3696,173,Biryani,2022-10-04 07:21:41,Cancelled,949.19
2858,743,245,Biryani,2023-09-20 07:21:41,Preparing,522.91
2859,5109,456,Rogan Josh,2024-02-01 07:21:41,Preparing,1042.61
2860,4504,197,Mutton Curry,2025-01-25 07:21:41,Delivered,1487.55
2861,9754,489,Paneer Tikka,2023-07-05 07:21:41,Cancelled,1395.15
2862,4170,457,Chole Bhature,2024-10-05 07:21:41,Preparing,1492.16
2863,4392,24,Rogan Josh,2023-09-05 07:21:41,Delivered,103.02
2864,1826,182,Samosa,2023-07-14 07:21:41,Delivered,303.1
2865,5326,465,Dosa,2023-08-26 07:21:41,Cancelled,1104.12
2866,530,26,Samosa,2024-06-27 07:21:41,Delivered,127.75
2867,5811,406,Biryani,2024-01-26 07:21:41,Preparing,1306.31
2868,8358,70,Pani Puri,2022-10-28 07:21:41,Cancelled,470.59
2869,3487,151,Rogan Josh,2023-09-12 07:21:41,Cancelled,537.74
2870,8029,450,Rogan Josh,2024-02-04 07:21:41,Cancelled,615.11
2871,4407,427,Dal Makhani,2022-09-09 07:21:41,Delivered,362.21
2872,9627,310,Pani Puri,2024-10-04 07:21:41,Cancelled,973.29
2873,764,445,Rogan Josh,2025-01-29 07:21:41,Delivered,267.22
2874,3157,352,Dal Makhani,2023-05-22 07:21:41,Cancelled,1122.5
2875,6818,308,Paneer Tikka,2023-07-26 07:21:41,Delivered,1117.4
2876,1086,24,Biryani,2022-04-08 07:21:41,Cancelled,1395.43
2877,6055,340,Butter Chicken,2022-04-02 07:21:41,Cancelled,296.18
2878,2288,343,Rogan Josh,2022-06-24 07:21:41,Delivered,960.26
2879,6970,41,Rogan Josh,2022-11-06 07:21:41,Delivered,1044.27
2880,8353,352,Butter Chicken,2025-02-07 07:21:41,Preparing,1037.0
2881,6767,35,Butter Chicken,2023-08-15 07:21:41,Delivered,478.37
2882,9623,225,Pani Puri,2024-12-04 07:21:41,Cancelled,1476.66
2883,7615,355,Chole Bhature,2022-12-22 07:21:41,Preparing,1230.62
2884,6530,441,Chole Bhature,2025-01-22 07:21:41,Delivered,814.62
2885,5127,243,Rogan Josh,2023-01-16 07:21:41,Delivered,714.34
2886,2426,363,Chole Bhature,2023-12-14 07:21:41,Delivered,915.54
2887,8227,347,Samosa,2022-06-02 07:21:41,Delivered,111.18
2888,5339,86,Pani Puri,2024-04-11 07:21:41,Preparing,995.72
2889,2643,163,Dosa,2023-09-19 07:21:41,Delivered,1012.03
2890,7630,325,Dosa,2025-01-31 07:21:41,Cancelled,1127.91
2891,707,38,Dosa,2024-11-17 07:21:41,Cancelled,681.2
2892,5018,266,Pani Puri,2024-10-20 07:21:41,Preparing,207.5
2893,1078,276,Biryani,2023-05-24 07:21:41,Delivered,915.12
2894,784,84,Samosa,2024-10-06 07:21:41,Delivered,1210.69
2895,8426,59,Rogan Josh,2022-04-19 07:21:41,Preparing,578.85
2896,6525,380,Dal Makhani,2022-05-16 07:21:41,Cancelled,636.1
2897,276,424,Butter Chicken,2023-07-26 07:21:41,Delivered,150.16
2898,9148,3,Samosa,2022-06-05 07:21:41,Delivered,644.85
2899,5771,22,Biryani,2025-02-05 07:21:41,Cancelled,614.61
2900,2934,306,Chole Bhature,2022-08-17 07:21:41,Preparing,231.13
2901,1048,246,Dal Makhani,2024-09-02 07:21:41,Preparing,275.61
2902,135,480,Paneer Tikka,2022-09-09 07:21:41,Delivered,854.87
2903,7073,159,Mutton Curry,2025-01-07 07:21:41,Preparing,672.61
2904,1960,199,Rogan Josh,2025-03-01 07:21:41,Cancelled,1334.33
2905,3053,126,Pani Puri,2023-06-14 07:21:41,Cancelled,743.7
2906,3899,436,Dal Makhani,2023-05-27 07:21:41,Delivered,812.56
2907,1154,91,Biryani,2022-05-13 07:21:41,Preparing,1214.44
2908,673,126,Biryani,2024-08-31 07:21:41,Preparing,621.59
2909,7062,239,Rogan Josh,2023-08-21 07:21:41,Delivered,1352.45
2910,8635,186,Chole Bhature,2022-10-24 07:21:41,Preparing,1024.16
2911,9296,437,Paneer Tikka,2023-01-18 07:21:41,Preparing,1418.54
2912,8563,73,Butter Chicken,2023-12-07 07:21:41,Cancelled,1183.71
2913,9528,32,Mutton Curry,2023-11-14 07:21:41,Delivered,123.99
2914,7137,430,Dosa,2024-12-20 07:21:41,Preparing,841.75
2915,8827,312,Dal Makhani,2025-01-15 07:21:41,Delivered,964.9
2916,8062,492,Samosa,2024-03-01 07:21:41,Cancelled,399.45
2917,7430,446,Butter Chicken,2023-05-17 07:21:41,Cancelled,1070.63
2918,5484,6,Mutton Curry,2024-05-03 07:21:41,Delivered,1211.93
